SEGGER J-Link V9.18 - Real time terminal output
SEGGER J-Link ARM Pro V12.0, SN=601012478
Process: JLinkGDBServerCL.exe
W (22479) cellular: ec800m process status=10
W (22484) cellular: ec800m process status=10
W (22489) cellular: ec800m process status=10
W (22494) cellular: ec800m process status=10
W (22499) cellular: ec800m process status=10
W (22504) cellular: ec800m process status=10
W (22509) cellular: ec800m process status=10
W (22514) cellular: ec800m process status=10
W (22519) cellular: ec800m process status=10
W (22524) cellular: ec800m process status=10
W (22529) cellular: ec800m process status=10
W (22534) cellular: ec800m process status=10
W (22539) cellular: ec800m process status=10
W (22544) cellular: ec800m process status=10
W (22549) cellular: ec800m process status=10
W (22554) cellular: ec800m process status=10
W (22559) cellular: ec800m process status=10
W (22564) cellular: ec800m process status=10
W (22569) cellular: ec800m process status=10
W (22574) cellular: ec800m process status=10
W (22579) cellular: ec800m process status=10
W (22584) cellular: ec800m process status=10
W (22589) cellular: ec800m process status=10
W (22594) cellular: ec800m process status=10
W (22599) cellular: ec800m process status=10
W (22604) cellular: ec800m process status=10
W (22609) cellular: ec800m process status=10
W (22614) cellular: ec800m process status=10
W (22619) cellular: ec800m process status=10
W (22624) cellular: ec800m process status=10
W (22629) cellular: ec800m process status=10
W (22634) cellular: ec800m process status=10
W (22639) cellular: ec800m process status=10
W (22644) cellular: ec800m process status=10
W (22649) cellular: ec800m process status=10
W (22654) cellular: ec800m process status=10
W (22659) cellular: ec800m process status=10
W (22664) cellular: ec800m process status=10
W (22669) cellular: ec800m process status=10
W (22674) cellular: ec800m process status=10
W (22679) cellular: ec800m process status=10
W (22684) cellular: ec800m process status=10
W (22689) cellular: ec800m process status=10
W (22694) cellular: ec800m process status=10
W (22699) cellular: ec800m process status=10
W (22704) cellular: ec800m process status=10
W (22709) cellular: ec800m process status=10
W (22714) cellular: ec800m process status=10
W (22719) cellular: ec800m process status=10
W (22724) cellular: ec800m process status=10
W (22729) cellular: ec800m process status=10
W (22734) cellular: ec800m process status=10
W (22739) cellular: ec800m process status=10
W (22744) cellular: ec800m process status=10
W (22749) cellular: ec800m process status=10
W (22754) cellular: ec800m process status=10
W (22759) cellular: ec800m process status=10
W (22764) cellular: ec800m process status=10
W (22769) cellular: ec800m process status=10
W (22774) cellular: ec800m process status=10
W (22779) cellular: ec800m process status=10
W (22784) cellular: ec800m process status=10
W (22789) cellular: ec800m process status=10
W (22794) cellular: ec800m process status=10
W (22799) cellular: ec800m process status=10
W (22804) cellular: ec800m process status=10
W (22809) cellular: ec800m process status=10
W (22814) cellular: ec800m process status=10
W (22819) cellular: ec800m process status=10
W (22824) cellular: ec800m process status=10
W (22829) cellular: ec800m process status=10
W (22834) cellular: ec800m process status=10
W (22839) cellular: ec800m process status=10
W (22844) cellular: ec800m process status=10
W (22849) cellular: ec800m process status=10
W (22854) cellular: ec800m process status=10
W (22859) cellular: ec800m process status=10
W (22864) cellular: ec800m process status=10
W (22869) cellular: ec800m process status=10
W (22874) cellular: ec800m process status=10
W (22879) cellular: ec800m process status=10
W (22884) cellular: ec800m process status=10
W (22889) cellular: ec800m process status=10
W (22894) cellular: ec800m process status=10
W (22899) cellular: ec800m process status=10
W (22904) cellular: ec800m process status=10
W (22909) cellular: ec800m process status=10
W (22914) cellular: ec800m process status=10
W (22919) cellular: ec800m process status=10
W (22924) cellular: ec800m process status=10
W (22929) cellular: ec800m process status=10
W (22934) cellular: ec800m process status=10
W (22939) cellular: ec800m process status=10
W (22944) cellular: ec800m process status=10
W (22949) cellular: ec800m process status=10
W (22954) cellular: ec800m process status=10
W (22959) cellular: ec800m process status=10
W (22964) cellular: ec800m process status=10
W (22969) cellular: ec800m process status=10
W (22974) cellular: ec800m process status=10
W (22979) cellular: ec800m process status=10
W (22984) cellular: ec800m process status=10
W (22989) cellular: ec800m process status=10
W (22994) cellular: ec800m process status=10
W (22999) cellular: ec800m process status=10
W (23004) cellular: ec800m process status=10
W (23009) cellular: ec800m process status=10
W (23014) cellular: ec800m process status=10
W (23019) cellular: ec800m process status=10
W (23024) cellular: ec800m process status=10
W (23029) cellular: ec800m process status=10
W (23034) cellular: ec800m process status=10
W (23039) cellular: ec800m process status=10
W (23044) cellular: ec800m process status=10
W (23049) cellular: ec800m process status=10
W (23054) cellular: ec800m process status=10
W (23059) cellular: ec800m process status=10
W (23064) cellular: ec800m process status=10
W (23069) cellular: ec800m process status=10
W (23074) cellular: ec800m process status=10
W (23079) cellular: ec800m process status=10
W (23084) cellular: ec800m process status=10
W (23089) cellular: ec800m process status=10
W (23094) cellular: ec800m process status=10
W (23099) cellular: ec800m process status=10
W (23104) cellular: ec800m process status=10
W (23109) cellular: ec800m process status=10
W (23114) cellular: ec800m process status=10
W (23119) cellular: ec800m process status=10
W (23124) cellular: ec800m process status=10
W (23129) cellular: ec800m process status=10
W (23134) cellular: ec800m process status=10
W (23139) cellular: ec800m process status=10
W (23144) cellular: ec800m process status=10
W (23149) cellular: ec800m process status=10
W (23154) cellular: ec800m process status=10
W (23159) cellular: ec800m process status=10
W (23164) cellular: ec800m process status=10
W (23169) cellular: ec800m process status=10
W (23174) cellular: ec800m process status=10
W (23179) cellular: ec800m process status=10
W (23184) cellular: ec800m process status=10
W (23189) cellular: ec800m process status=10
W (23194) cellular: ec800m process status=10
W (23199) cellular: ec800m process status=10
W (23204) cellular: ec800m process status=10
W (23209) cellular: ec800m process status=10
W (23214) cellular: ec800m process status=10
W (23219) cellular: ec800m process status=10
W (23224) cellular: ec800m process status=10
W (23229) cellular: ec800m process status=10
W (23234) cellular: ec800m process status=10
W (23239) cellular: ec800m process status=10
W (23244) cellular: ec800m process status=10
W (23249) cellular: ec800m process status=10
W (23254) cellular: ec800m process status=10
W (23259) cellular: ec800m process status=10
W (23264) cellular: ec800m process status=10
W (23269) cellular: ec800m process status=10
W (23274) cellular: ec800m process status=10
W (23279) cellular: ec800m process status=10
W (23284) cellular: ec800m process status=10
W (23289) cellular: ec800m process status=10
W (23294) cellular: ec800m process status=10
W (23299) cellular: ec800m process status=10
W (23304) cellular: ec800m process status=10
W (23309) cellular: ec800m process status=10
W (23314) cellular: ec800m process status=10
W (23319) cellular: ec800m process status=10
W (23324) cellular: ec800m process status=10
W (23329) cellular: ec800m process status=10
W (23334) cellular: ec800m process status=10
W (23339) cellular: ec800m process status=10
W (23344) cellular: ec800m process status=10
W (23349) cellular: ec800m process status=10
W (23354) cellular: ec800m process status=10
W (23359) cellular: ec800m process status=10
W (23364) cellular: ec800m process status=10
W (23369) cellular: ec800m process status=10
W (23374) cellular: ec800m process status=10
W (23379) cellular: ec800m process status=10
W (23384) cellular: ec800m process status=10
W (23389) cellular: ec800m process status=10
W (23394) cellular: ec800m process status=10
W (23399) cellular: ec800m process status=10
W (23404) cellular: ec800m process status=10
W (23409) cellular: ec800m process status=10
W (23414) cellular: ec800m process status=10
W (23419) cellular: ec800m process status=10
W (23424) cellular: ec800m process status=10
W (23429) cellular: ec800m process status=10
W (23434) cellular: ec800m process status=10
W (23439) cellular: ec800m process status=10
W (23444) cellular: ec800m process status=10
W (23449) cellular: ec800m process status=10
W (23454) cellular: ec800m process status=10
W (23459) cellular: ec800m process status=10
W (23464) cellular: ec800m process status=10
W (23469) cellular: ec800m process status=10
W (23474) cellular: ec800m process status=10
W (23479) cellular: ec800m process status=10
W (23484) cellular: ec800m process status=10
W (23489) cellular: ec800m process status=10
W (23494) cellular: ec800m process status=10
W (23499) cellular: ec800m process status=10
W (23504) cellular: ec800m process status=10
W (23509) cellular: ec800m process status=10
W (23514) cellular: ec800m process status=10
W (23519) cellular: ec800m process status=10
W (23524) cellular: ec800m process status=10
W (23529) cellular: ec800m process status=10
W (23534) cellular: ec800m process status=10
W (23539) cellular: ec800m process status=10
W (23544) cellular: ec800m process status=10
W (23549) cellular: ec800m process status=10
W (23554) cellular: ec800m process status=10
W (23559) cellular: ec800m process status=10
W (23564) cellular: ec800m process status=10
W (23569) cellular: ec800m process status=10
W (23574) cellular: ec800m process status=10
W (23579) cellular: ec800m process status=10
W (23584) cellular: ec800m process status=10
W (23589) cellular: ec800m process status=10
W (23594) cellular: ec800m process status=10
W (23599) cellular: ec800m process status=10
W (23604) cellular: ec800m process status=10
W (23609) cellular: ec800m process status=10
W (23614) cellular: ec800m process status=10
W (23619) cellular: ec800m process status=10
W (23624) cellular: ec800m process status=10
W (23629) cellular: ec800m process status=10
W (23634) cellular: ec800m process status=10
W (23639) cellular: ec800m process status=10
W (23644) cellular: ec800m process status=10
W (23649) cellular: ec800m process status=10
W (23654) cellular: ec800m process status=10
W (23659) cellular: ec800m process status=10
W (23664) cellular: ec800m process status=10
W (23669) cellular: ec800m process status=10
W (23674) cellular: ec800m process status=10
W (23679) cellular: ec800m process status=10
W (23684) cellular: ec800m process status=10
W (23689) cellular: ec800m process status=10
W (23694) cellular: ec800m process status=10
W (23699) cellular: ec800m process status=10
W (23704) cellular: ec800m process status=10
W (23709) cellular: ec800m process status=10
W (23714) cellular: ec800m process status=10
